PlotID,Replicate,Row,Column,GenotypeID,DaysToPollen,LeafAreaIndex,LeafLengthCM,LeafWidthCM,PlantHeightCM,ExtantLeafNumber1,NodesWithBraceRoots,ExtantLeafNumber2,year2020,year2021,year2022,year2020_1
1141,1,6,1,LH217,71,3.4,76.5,9.05,174,12,1,15,1,0,0,1
2329,2,42,21,LH217,72,4.54,71.5,8.9,148,10.5,2,14.67,1,0,0,0
1478,1,18,2,LH218,77,3.04,77.5,10.25,215,13,2.33,14.67,1,0,0,1
2281,2,41,1,LH218,76,2.74,75.75,9.25,198,13,1.33,14.33,1,0,0,0
1771,1,28,15,LH220Ht,71,4.08,77,6.95,164,12.5,1,14.33,1,0,0,1
2369,2,44,5,LH220Ht,73,3.56,80.25,6.6,155.5,12.5,1,15.33,1,0,0,0
1032,1,2,4,LH222,66,3.36,73.5,7.15,144,12,2.33,14,1,0,0,1
2096,2,34,12,LH222,71,3.59,67.5,7.2,153.5,11.5,1.33,13,1,0,0,0
1613,1,22,25,LH223,68,3.92,73.25,7.6,151,13.5,1.67,14.33,1,0,0,1
2556,2,50,24,LH223,68,3.73,74.75,7.15,156.5,12.5,1,13.33,1,0,0,0
1290,1,11,10,LH224,71,3.11,76,7.6,187.5,14.5,2,16.33,1,0,0,1
2409,2,45,17,LH224,76,4.05,77.75,6.25,175,13.5,1,14.67,1,0,0,0
1628,1,23,12,LH225,66,3.3,75,8.15,168.5,14.5,2.67,14,1,0,0,1
2359,2,43,23,LH225,66,3.75,73.25,7.45,161,11.5,2.33,13.67,1,0,0,0
1210,1,8,14,LH231,70,3.37,82.5,7.35,161,11,1.33,13.67,1,0,0,1
2297,2,41,17,LH231,72,4.1,81.25,8.3,165.5,12.5,1.33,14.33,1,0,0,0
1802,1,29,18,LH250,76,4.4,75.25,9.9,199,14.5,1.67,15,1,0,0,1
2202,2,38,6,LH250,77,4.89,73,10.2,193,14,1.33,14,1,0,0,0
1579,1,21,19,LH252,79,2.96,81.75,9.35,232,13.5,2.33,14.67,1,0,0,1
2005,2,31,5,LH252,79,3.36,86.5,9.85,206,13,2,13.33,1,0,0,0
1022,1,1,22,LH260,71,3.2,92,11.1,,,1.33,14.33,1,0,0,1
2638,2,53,22,LH260,70,2.92,,,223,14.5,1.33,16,1,0,0,0
1345,1,13,9,LH284,76,3,79,8.2,172.5,11.5,2,13,1,0,0,1
2662,2,54,18,LH284,73,3.16,77.5,8.05,168.5,12.5,1.33,15,1,0,0,0
1710,1,26,10,LH299,66,3.24,63.5,9.4,133,11,1.33,11,1,0,0,1
2756,2,57,28,LH299,69,3.26,62,9.6,144,11.5,1.67,12.33,1,0,0,0
1189,1,7,21,LH38,69,3.4,76.25,8.55,153,11,1.33,13,1,0,0,1
2770,2,58,14,LH38,71,3.24,74.25,8.85,160,11.5,1.33,12.67,1,0,0,0
1098,1,4,14,LH39,69,3.76,77.25,8.3,166.5,12,2,13.33,1,0,0,1
2266,2,40,14,LH39,71,3.32,75.25,9.15,145,10.5,1.83,11.83,1,0,0,0
1182,1,7,14,LH51,65,2.12,77.25,8.7,177,11.5,1.67,14.33,1,0,0,1
2048,2,32,20,LH51,77,2.75,74.75,7.65,163.5,11.5,1.33,14,1,0,0,0
1776,1,28,20,LH52,67,3.59,59,8.8,154,12,0,13,1,0,0,1
2726,2,56,26,LH52,69,1.97,61,9.1,162,12,1,15,1,0,0,0
1448,1,16,28,LH54,69,3.96,63.5,8.4,146,10,2,12.33,1,0,0,1
2631,2,53,15,LH54,70,,61,7.2,126.5,9.5,2.33,13.67,1,0,0,0
1249,1,9,25,LH57,69,3.69,72,8.9,152.5,11,2,11.33,1,0,0,1
2628,2,53,12,LH57,68,3.38,71,7.9,147.5,11,1.67,13,1,0,0,0
1003,1,1,3,LH59,71,3.82,74.5,9.1,175.5,12.5,2,9.67,1,0,0,1
2440,2,46,20,LH59,74,3.82,75,9.55,167,12.5,1.67,14.33,1,0,0,0
1166,1,6,26,LH60,77,4.19,75.75,8.1,186.5,11,1,14.33,1,0,0,1
2146,2,36,6,LH60,77,4.19,69,8.5,177,12,1.67,16,1,0,0,0
1214,1,8,18,LH61,65,3.4,71,9.7,167,11,1,12.33,1,0,0,1
2515,2,49,11,LH61,67,2.98,63,8.75,151,11,1.33,14,1,0,0,0
1006,1,1,6,LH74,71,4.31,78.9,7.55,174.5,12,1,12.33,1,0,0,1
2332,2,42,24,LH74,70,3.64,77.5,7.6,167.5,12.5,1,15.33,1,0,0,0
1159,1,6,19,LH82,69,3.08,69.75,9.65,136,10.5,1,13,1,0,0,1
2112,2,34,28,LH82,69,3.48,68.25,9.15,145,11,1,13.33,1,0,0,0
1736,1,27,8,LH93,72,2.41,73.25,8.5,169,11,1,12.67,1,0,0,1
2306,2,41,26,LH93,73,3.18,70.75,8.1,170.5,10.5,1,13.67,1,0,0,0
1152,1,6,12,LIBC_4,65,4.31,76,9,158.5,11.5,0,12.67,1,0,0,1
2388,2,44,24,LIBC_4,66,4.68,75.25,8.6,152.5,10,0.67,14,1,0,0,0
1145,1,6,5,LP1_NR_Ht,71,,89,7.7,188,12.5,2,16,1,0,0,1
2433,2,46,13,LP1_NR_Ht,73,3.38,87,6.9,177,12.5,1,14.67,1,0,0,0
1781,1,28,25,Lp215D,68,3.48,74,9.8,167,12.5,1.67,11.67,1,0,0,1
2099,2,34,15,Lp215D,69,4.54,71.25,9.35,166,12,1.33,13,1,0,0,0
1260,1,10,8,LP5,69,4.54,71.75,7.75,154,12,1.67,15,1,0,0,1
2651,2,54,7,LP5,71,4.29,80,8.7,168.5,11.5,1.33,14.33,1,0,0,0
1775,1,28,19,M14,71,4.15,74.25,8.25,165,12,1,14.33,1,0,0,1
2374,2,44,10,M14,72,3.95,69.75,7.75,152.5,10,1,13.67,1,0,0,0
1810,1,29,26,M162W,89,5.11,66,9.1,172.5,16.5,,,1,0,0,1
2180,2,37,12,M162W,91,5.29,73.75,9.75,179,17,1,17.33,1,0,0,0
1677,1,25,5,M37W,81,3.99,93.25,8.85,203.5,15,1.67,15.67,1,0,0,1
2489,2,48,13,M37W,87,4.32,90.75,9.5,214,16,1,16,1,0,0,0
1463,1,17,15,MBPM,77,3.65,70,8.8,192.5,11.5,0.33,14.67,1,0,0,1
2235,2,39,11,MBPM,77,2.95,67.25,8.1,182.5,13.5,1,15.33,1,0,0,0
1077,1,3,21,MBST,71,4.53,84.5,7.9,178.5,11.5,1.5,15,1,0,0,1
2213,2,38,17,MBST,73,4.82,83.25,8.3,164,12,1.33,11,1,0,0,0
1560,1,20,28,MBWZ,77,3.35,87,8.7,214,14,1,16.33,1,0,0,1
2562,2,51,2,MBWZ,75,3.09,81.75,7.75,186,14,1.33,15.33,1,0,0,0
1088,1,4,4,MEF156-55-2,62,,64.85,7.45,160,12.5,1,13.33,1,0,0,1
2696,2,55,24,MEF156-55-2,63,,66.25,6.7,138,11.5,1.33,13.33,1,0,0,0
1796,1,29,12,MM501D,76,4.18,83,9.5,153,12.5,1,14.33,1,0,0,1
2197,2,38,1,MM501D,77,4.24,78.5,8.65,144.5,12.5,1.33,15,1,0,0,0
1496,1,18,20,Mo13,85,3.61,82.5,9,197.5,14,1,17.67,1,0,0,1
2174,2,37,6,Mo13,89,3.6,79,9.2,211.5,15,1.33,16,1,0,0,0
1735,1,27,7,Mo15W,77,3.43,79.5,8.25,191.5,16,0.67,15.33,1,0,0,1
2129,2,35,17,Mo15W,77,3.4,79.5,8.8,180.5,13.5,0.67,17,1,0,0,0
1118,1,5,6,Mo16W,79,3.41,97,7.9,194.5,17,1.33,17,1,0,0,1
2537,2,50,5,Mo16W,81,3.56,93.5,8.25,185.5,15.5,2,17.67,1,0,0,0
1701,1,26,1,Mo17,73,2.66,72.25,7.6,180.5,12,1,11.67,1,0,0,1
2765,2,58,9,Mo17,73,2.44,71,8.75,193,13,1.67,13.67,1,0,0,0
1192,1,7,24,Mo1W,75,4.11,72.75,9.1,173.5,13.5,1,17.33,1,0,0,1
2428,2,46,8,Mo1W,73,3.95,75.25,9,186.5,14,1.67,15.33,1,0,0,0
1825,1,30,13,Mo23W,86,3.2,95.5,8.25,189,17,,,1,0,0,1
2801,2,59,17,Mo23W,86,2.63,92.5,8.4,216.5,16.5,2,16,1,0,0,0
1334,1,12,26,Mo24W,78,,92,8.75,,,0.67,16,1,0,0,1
2539,2,50,7,Mo24W,77,,94.25,8.85,186,14.5,3.33,16,1,0,0,0
1757,1,28,1,Mo28W,81,4.14,79.5,7.7,194,15.5,0.33,15.67,1,0,0,1
2835,2,60,23,Mo28W,83,2.79,72.5,7.75,196,15.5,1,18,1,0,0,0
1014,1,1,14,Mo3,81,4.35,91,7.7,246,16.5,1.67,15.67,1,0,0,1
2389,2,44,25,Mo3,81,4.41,89,7.8,229.5,16.5,1.67,15.67,1,0,0,0
1343,1,13,7,Mo30W,77,3.98,87,8.9,213.5,13,1,15,1,0,0,1
2277,2,40,25,Mo30W,76,3.44,85.25,9.05,217,13.5,1,16,1,0,0,0
1573,1,21,13,Mo39,77,3.71,87.25,8.6,199.5,13,1.67,15,1,0,0,1
2068,2,33,12,Mo39,81,4.2,83,8.4,,,1,14.33,1,0,0,0
1151,1,6,11,Mo44,77,3.11,96.5,7.25,202,14.5,1.33,18.33,1,0,0,1
2761,2,58,5,Mo44,80,2.58,92.5,7.75,215,16.5,1,15.67,1,0,0,0
1542,1,20,10,Mo45,79,,97,7.7,190,13,2,16,1,0,0,1
2390,2,44,26,Mo45,77,,96.5,8.4,181.5,13,2.33,16,1,0,0,0
1255,1,10,3,Mo46,67,3.06,72.25,9.6,176,11,1.33,12.33,1,0,0,1
2447,2,46,27,Mo46,67,4.34,75.5,8.3,181.5,10.5,1,12.33,1,0,0,0
1419,1,15,27,Mo47,73,4.52,95.5,8,187.5,12,1.33,14,1,0,0,1
2006,2,31,6,Mo47,76,4.61,93,8.15,156,11.5,1.67,13.67,1,0,0,0
1203,1,8,7,Mo5,79,2.72,74.75,8.65,131.5,12.5,0.67,16.67,1,0,0,1
2500,2,48,24,Mo5,78,,76,9.35,153.5,14.5,1,16.67,1,0,0,0
1231,1,9,7,Mo7,82,,85.25,8.05,,15,0.33,17,1,0,0,1
2381,2,44,17,Mo7,82,4.52,87.75,8.45,188,14.5,2,17,1,0,0,0
1695,1,25,23,MoG,78,2.75,76.25,12.05,190.5,15,3.33,15.33,1,0,0,1
2570,2,51,10,MoG,83,2.89,81.75,12.75,209,15,2.67,16.67,1,0,0,0
1421,1,15,1,Mp339,84,3.78,63,9.5,194,16,1,13.67,1,0,0,1
2367,2,44,3,Mp339,85,3.78,71.5,10,187.5,15,2.33,15.33,1,0,0,0
1702,1,26,2,MQ305,68,3.16,72.25,8.05,165,11,1,11.67,1,0,0,1
2209,2,38,13,MQ305,67,2.66,70.75,7.7,165,11,1,8.33,1,0,0,0
1391,1,14,27,MS106,72,3.78,60,7.4,147.5,10.5,1.67,13.33,1,0,0,1
2407,2,45,15,MS106,70,3.14,71.25,7.05,136,11.5,1,13.67,1,0,0,0
1053,1,2,25,MS116,66,4.1,76.25,9.75,190,11,0.67,13.33,1,0,0,1
2162,2,36,22,MS116,67,3.54,73.25,9.25,169,12,0.33,13.33,1,0,0,0
1417,1,15,25,MS132,77,4.47,70.25,9.5,160,12.5,1.33,16.67,1,0,0,1
2580,2,51,20,MS132,78,4.2,75,8.3,150,12,2.33,16,1,0,0,0
1247,1,9,23,MS1334,63,2.17,64.5,7.4,176.5,10.5,1,12.33,1,0,0,1
2824,2,60,12,MS1334,63,1.99,70.5,7.3,175,9.5,1,13.33,1,0,0,0
1347,1,13,11,MS142,64,3.26,60.75,7.85,162,11,1,11.67,1,0,0,1
2043,2,32,15,MS142,67,1.41,57.5,6.3,146,10.5,0.67,12.33,1,0,0,0
1190,1,7,22,MS153,67,2.99,71,9,154,14,1.67,14.33,1,0,0,1
2444,2,46,24,MS153,69,3.59,66.25,7.8,154,11.5,2,14.33,1,0,0,0
1533,1,20,1,MS200,67,3.6,70,7.7,145,12,1.33,13,1,0,0,1
2421,2,45,1,MS200,66,4.25,69,6.35,,10,1.67,15.33,1,0,0,0
1709,1,26,9,MS221,76,4.02,65.5,8.1,160.5,14.5,0.67,13.67,1,0,0,1
2646,2,54,2,MS221,75,4.1,64.25,7.8,158.5,14,0.33,13.67,1,0,0,0
1441,1,16,21,MS222,64,5.14,72,8.2,162,13.5,0.67,14,1,0,0,1
2546,2,50,14,MS222,75,3.79,72.75,7.6,170.5,13,1,15.67,1,0,0,0
1723,1,26,23,MS223,72,3.87,86.25,8.2,191.5,14.5,0.67,13.33,1,0,0,1
2731,2,57,3,MS223,73,3.53,87.75,8.2,207,14,0.67,15.33,1,0,0,0
1630,1,23,14,MS224,71,3.11,75.25,7.7,202.5,14,1.67,14.67,1,0,0,1
2296,2,41,16,MS224,76,,82,8.3,192.5,13.5,3,14.67,1,0,0,0
1450,1,17,2,MS225,71,,93.75,8.45,185,13.5,4,15.33,1,0,0,1
2025,2,31,25,MS225,69,4.01,73.75,8.2,183.5,14,2,15.33,1,0,0,0
1572,1,21,12,MS226,72,3.7,72.25,7.55,182.5,12.5,1,14.67,1,0,0,1
2799,2,59,15,MS226,71,3.05,73.75,7.3,187.5,13,1,15,1,0,0,0
1109,1,4,25,MS24A,66,,72,7.75,144,12,2,13.33,1,0,0,1
2022,2,31,22,MS24A,65,3,94.5,9.5,139,11.5,1.67,14,1,0,0,0
1718,1,26,18,MS67,76,3.29,64,9.6,129.5,13,0,13,1,0,0,1
2108,2,34,24,MS67,77,4.03,62.25,10.4,148.5,13.5,0.67,14.67,1,0,0,0
1730,1,27,2,MS71,71,3.59,78.75,9.2,176.5,13.5,1,13.67,1,0,0,1
2590,2,52,2,MS71,71,3.59,80.5,9,172,13.5,1,13.33,1,0,0,0
1497,1,18,21,MS72,68,3.31,75.25,7.85,185,13,1.33,15.33,1,0,0,1
2082,2,33,26,MS72,67,4.15,73.5,8.15,181,12.5,1,14.67,1,0,0,0
1104,1,4,20,Mt42,61,3.44,64.8,8.5,138,10,0.67,11.33,1,0,0,1
2125,2,35,13,Mt42,63,3.42,63.75,7.2,111.5,10.5,0,12,1,0,0,0
1061,1,3,5,N192,67,3.56,77,8.2,159,12,3,15,1,0,0,1
2327,2,42,19,N192,69,3.37,81,7.8,163,13,2.67,15,1,0,0,0
1286,1,11,6,N193,69,4.26,81,8.3,179,13.5,2.67,15,1,0,0,1
2534,2,50,2,N193,69,,82,7.2,166,13,2,15.33,1,0,0,0
1274,1,10,22,N199,75,4.53,85.5,7.45,201,17,2,17.33,1,0,0,1
2084,2,33,28,N199,77,3.99,89,7.75,196.5,17,2.33,15.33,1,0,0,0
1727,1,26,27,N200,77,3.91,85.75,9.5,183,15,1,17,1,0,0,1
2186,2,37,18,N200,79,4.2,88.25,8.4,183,15.5,1.33,15,1,0,0,0
1676,1,25,4,N201,76,3.06,81.25,8.15,208,14,2.67,15.67,1,0,0,1
2384,2,44,20,N201,77,4.75,78.25,6.55,211,14.5,3,15,1,0,0,0
1645,1,24,1,N209,73,,84,8.65,159.5,14.5,0.33,15.67,1,0,0,1
2598,2,52,10,N209,73,3.47,81.75,9.7,160.5,14,1.33,14.67,1,0,0,0
1223,1,8,27,N215,76,3.3,84.5,9.75,180.5,12,0,13.67,1,0,0,1
2183,2,37,15,N215,77,4.65,80.25,9.9,180.5,13,0.67,15,1,0,0,0
1316,1,12,8,N217,77,3.4,82.5,6.15,165,13,1.33,15.33,1,0,0,1
2045,2,32,17,N217,77,3.69,78.5,6.4,160,11.5,1.33,14.33,1,0,0,0
1420,1,15,28,N218,77,3.97,87,7.25,183.5,14,1,16,1,0,0,1
2097,2,34,13,N218,76,3.6,88.25,7.6,176.5,13.5,1,15.33,1,0,0,0
1431,1,16,11,N28,77,4.51,73.75,7.55,190,15.5,2,15,1,0,0,1
2260,2,40,8,N28,76,4.6,78.25,7.4,192,15.5,2,16.17,1,0,0,0
1464,1,17,16,N28Ht,75,4.35,78.25,8.35,190,14.5,2,17,1,0,0,1
2083,2,33,27,N28Ht,77,5.27,76.5,8.2,180.5,14,1.33,14.67,1,0,0,0
1055,1,2,27,N501,68,4.22,84.5,9.85,177.5,12,2,15,1,0,0,1
2401,2,45,9,N501,69,4.48,80.75,8.8,178,13,2,14.33,1,0,0,0
1747,1,27,19,N523,73,4.51,90,8.2,205,15,1.67,13.67,1,0,0,1
2557,2,50,25,N523,73,2.42,84,7.3,201.5,15,1.67,15.67,1,0,0,0
1312,1,12,4,N527,71,4.47,90.5,7.9,170.5,13,1,16,1,0,0,1
2215,2,38,19,N527,72,5.35,93.25,7.1,158,12.5,1,13.33,1,0,0,0
1732,1,27,4,N534,73,3.87,81,8,193,13,1,13.33,1,0,0,1
2527,2,49,23,N534,75,4.55,67,10.3,197,13,1,14,1,0,0,0
1353,1,13,17,N538,75,4.56,82.75,7.95,176,12,0,15,1,0,0,1
2521,2,49,17,N538,77,3.51,89.75,7.8,169.5,12.5,0.67,14,1,0,0,0
1222,1,8,26,N540,79,3.78,89.5,8.45,180.5,12.5,0.67,14.67,1,0,0,1
2697,2,55,25,N540,77,3.1,91.5,8.15,170,13.5,1,16.67,1,0,0,0
1711,1,26,11,N542,77,4.26,84.25,10.35,165,12,1,13,1,0,0,1
2210,2,38,14,N542,72,4.51,84.75,9.75,161,12,1.33,14,1,0,0,0
1305,1,11,25,N545,81,4.08,76.75,8.4,188.5,13.5,1,16.33,1,0,0,1
2486,2,48,10,N545,79,3.22,93.5,8.25,190,13.5,0,14,1,0,0,0
1358,1,13,22,N6,71,,78.5,5.75,161,14,1,14.33,1,0,0,1
2623,2,53,7,N6,72,3.43,66.25,5.7,159.5,13.5,2,16.67,1,0,0,0
1013,1,1,13,N7A,75,4.39,82.5,7.7,187,13,1,16,1,0,0,1
2794,2,59,10,N7A,75,3.34,81,8.25,180,14,1.67,16,1,0,0,0
1393,1,14,1,NC13,80,3.26,87.5,9.35,215,15,1.67,17,1,0,0,1
2581,2,51,21,NC13,75,3.38,87.25,9.15,219.5,14.5,2,15.33,1,0,0,0
1131,1,5,19,NC230,79,5.07,71.5,10.65,162.5,15.5,1.33,18,1,0,0,1
2692,2,55,20,NC230,82,4.4,80.75,10.75,165.5,15.5,1,15.67,1,0,0,0
1193,1,7,25,NC232,81,,70.25,9.2,176.5,16,2,16.67,1,0,0,1
2315,2,42,7,NC232,81,4.67,77,9.4,152,13.5,1.67,16,1,0,0,0
1246,1,9,22,NC236,79,4.4,76.5,8.8,168.5,14,1.67,15.67,1,0,0,1
2033,2,32,5,NC236,81,4.25,77,8.95,153,13.5,2,13,1,0,0,0
1538,1,20,6,NC250,77,4.18,65,6.55,156,14.5,1,15.67,1,0,0,1
2218,2,38,22,NC250,78,5.08,64.75,6.5,157.5,14,1.33,15.33,1,0,0,0
1795,1,29,11,NC258,81,4.47,97.5,8.3,172.5,13.5,1,16.67,1,0,0,1
2246,2,39,22,NC258,81,3.31,90.5,7.95,175,14.5,0,13,1,0,0,0
1671,1,24,27,NC260,76,3.04,84,7.25,195.5,14,2.33,15.33,1,0,0,1
2516,2,49,12,NC260,78,2.75,81.75,7.25,197.5,14.5,1,14,1,0,0,0
1600,1,22,12,NC262,71,3.6,73.75,7.85,146,12.5,1,14,1,0,0,1
2406,2,45,14,NC262,71,4.09,76,6.5,134,12,1,13.33,1,0,0,0
1737,1,27,9,NC264,80,4.24,84.75,8.65,186.5,15,1,14,1,0,0,1
2490,2,48,14,NC264,79,4.11,80,7.75,182.5,13,1.33,16,1,0,0,0
1356,1,13,20,NC290A,77,4.35,77.25,7.25,172.5,13.5,1,14.67,1,0,0,1
2658,2,54,14,NC290A,76,3.97,84.75,7,154,13,1.33,15.33,1,0,0,0
1048,1,2,20,NC294,77,4.82,76.75,8.6,227.5,15.5,1.33,19,1,0,0,1
2319,2,42,11,NC294,79,4.66,67.5,8.45,217,17,2.33,18.33,1,0,0,0
1195,1,7,27,NC298,80,4.38,62.5,8.6,181.5,15,2,16.33,1,0,0,1
2549,2,50,17,NC298,83,3.83,66,8.7,175,15.5,1.33,16,1,0,0,0
1486,1,18,10,NC302,77,2.72,81.75,6.85,172.5,14,0.67,16.67,1,0,0,1
2208,2,38,12,NC302,79,3.73,76.75,10,156,14.5,1,13.67,1,0,0,0
1455,1,17,7,NC304,81,2.81,95.5,6.3,157.5,14,0.67,16.67,1,0,0,1
2415,2,45,23,NC304,85,2.93,97.5,6.8,141,13.5,0.67,15,1,0,0,0
1322,1,12,14,NC306,76,4.69,77.25,8.8,202.5,15.5,1.67,18.67,1,0,0,1
2739,2,57,11,NC306,75,3.42,72,7.9,202,16,1.67,16,1,0,0,0
1529,1,19,25,NC310,79,4.43,83.75,7.9,183.5,14.5,2.67,16.67,1,0,0,1
2652,2,54,8,NC310,75,4.01,82.75,8.95,193.5,14,2.67,15.33,1,0,0,0
1308,1,11,28,NC318,81,5.14,93,7.85,203,14.5,1,15.33,1,0,0,1
2106,2,34,22,NC318,79,4.37,91,7.8,169,15,0.33,15,1,0,0,0
1791,1,29,7,NC324,77,3.72,73,5.7,177.5,15.5,1.33,17.33,1,0,0,1
2587,2,51,27,NC324,76,4.3,78.75,5.4,192.5,16,1,15.67,1,0,0,0
1659,1,24,15,NC326,78,4.44,85,8.4,204,15.5,2,16.33,1,0,0,1
2058,2,33,2,NC326,77,4.71,83.75,8.25,194,15.5,1.67,13.33,1,0,0,0
1236,1,9,12,NC328,75,3.58,81.75,8.6,185,12,1.67,14.33,1,0,0,1
2292,2,41,12,NC328,76,3.21,78.25,8.85,193.5,14,2,16.33,1,0,0,0
1714,1,26,14,NC338,83,3.64,61.25,9,185,14.5,1.67,15.33,1,0,0,1
2105,2,34,21,NC338,85,3.19,56,8.7,169,13,1.67,13.33,1,0,0,0
1149,1,6,9,NC340,84,4,89.75,7.2,231.5,18.5,1,19,1,0,0,1
2829,2,60,17,NC340,89,2.65,89.25,7.55,224.5,19.5,1,18.33,1,0,0,0
1438,1,16,18,NC342,75,4.79,85.75,9.2,192.5,15.5,1.33,16,1,0,0,1
2778,2,58,22,NC342,75,3.01,82.5,8.85,188,15,1.33,16.33,1,0,0,0
1100,1,4,16,NC348,77,4.58,74.5,8.1,196.5,14.5,0.67,18,1,0,0,1
2792,2,59,8,NC348,77,3.34,76,8.4,197.5,15.5,1.67,14.67,1,0,0,0
1583,1,21,23,NC350,81,3.68,101.25,6.65,178,14,1,15,1,0,0,1
2747,2,57,19,NC350,85,2.32,104.5,7.3,174,15,1.67,16.67,1,0,0,0
1258,1,10,6,NC356,80,3.66,79.75,7.25,197,15,0.33,17.33,1,0,0,1
2838,2,60,26,NC356,81,2.48,84.75,7.65,192.5,15.5,1,15.5,1,0,0,0
1839,1,30,27,NC358,80,,66.25,9.05,161.5,13,0,16,1,0,0,1
2589,2,52,1,NC358,79,2.99,68.25,8.75,175,15.5,0.67,17.33,1,0,0,0
1365,1,13,1,NC362,77,4.1,87.75,6.4,192.5,15,2,15,1,0,0,1
2641,2,53,25,NC362,77,2.75,87.25,6.6,203.5,15,2,16.67,1,0,0,0
1083,1,3,27,NC364,73,,81,7.1,156.5,13,1,16,1,0,0,1
2643,2,53,27,NC364,75,3.2,75.5,5.1,170,15,2.33,16.67,1,0,0,0
1140,1,5,28,NC368,77,5.31,79.5,9.55,216.5,16.5,2.67,18.33,1,0,0,1
2625,2,53,9,NC368,79,3.33,85.5,9.5,194,16,2,18.33,1,0,0,0
1111,1,4,27,ND167,60,,52,5.7,108.5,8.5,0.33,10.67,1,0,0,1
2095,2,34,11,ND167,63,1.91,49.5,6,108.5,9,0,12,1,0,0,0
1241,1,9,17,ND230,61,,66.5,7.85,181.5,9,0,11,1,0,0,1
2003,2,31,3,ND230,61,,65,7.15,161,10,0,11,1,0,0,0
1156,1,6,16,ND245,61,3.57,63.25,7.6,169.5,11,1.67,12.33,1,0,0,1
2802,2,59,18,ND245,63,2.17,60,6.75,159,10.5,0.67,14,1,0,0,0
1756,1,27,28,ND246,61,4.01,61,6.85,166,10,1,11.67,1,0,0,1
2080,2,33,24,ND246,61,3.98,59.5,6.85,155.5,11,0.67,12,1,0,0,0
1097,1,4,13,ND247,64,1.66,64.5,6.5,153,11,2,12.33,1,0,0,1
2060,2,33,4,ND247,66,2.77,61,5.8,104.5,9.5,1,14.67,1,0,0,0
1481,1,18,5,ND249,61,2,52.5,9,102.5,10.5,1.33,11.67,1,0,0,1
2436,2,46,16,ND249,61,2.57,53.5,8.75,98.5,9.5,1.33,12.67,1,0,0,0
1137,1,5,25,ND251,61,,49,8.7,107.5,12,0.33,13.33,1,0,0,1
2616,2,52,28,ND251,62,3,53.5,8.25,103.5,11,1,12,1,0,0,0
1378,1,14,14,ND259,64,2.47,74.75,8.8,155,9.5,0.33,10.67,1,0,0,1
2325,2,42,17,ND259,66,3.2,73.25,8.25,150.5,9.5,0.33,13,1,0,0,0
1224,1,8,28,ND260,64,2.59,70,5.75,135,9,0.33,9.33,1,0,0,1
2353,2,43,17,ND260,65,1.68,72.25,5.35,99.5,8,0,11.33,1,0,0,0
1471,1,17,23,ND262,61,3.05,58,7.2,109,9.5,1,12.33,1,0,0,1
2044,2,32,16,ND262,62,3.63,54.5,7.2,110,9.5,1,12,1,0,0,0
1500,1,18,24,ND265,67,3.16,62.5,7.95,149,10.5,0.67,12.33,1,0,0,1
2574,2,51,14,ND265,65,3.41,62.25,7.05,166.5,11,0.33,12.67,1,0,0,0
1443,1,16,23,ND283,69,3.21,55.5,7.2,151,13,1.33,13.67,1,0,0,1
2757,2,58,1,ND283,63,1.73,51.25,6.9,154,12,0,13,1,0,0,0
1372,1,14,8,ND287,64,3.3,67,7.75,126.5,10.5,1.33,12,1,0,0,1
2224,2,38,28,ND287,63,2.55,63.6,7.5,138,10.5,1,12.33,1,0,0,0
1623,1,23,7,NK740,71,3.54,76.25,8.9,190.5,12.5,1.67,14,1,0,0,1
2605,2,52,17,NK740,75,3.57,70.75,7.75,175,12.5,2,13,1,0,0,0
1092,1,4,8,NK794,69,4.6,86,9.7,163,12,1.33,14,1,0,0,1
2763,2,58,7,NK794,67,3.27,73.5,7.15,157,13,1,14.33,1,0,0,0
1733,1,27,5,NK807,66,2.99,64,7.55,172.5,11.5,1.67,11,1,0,0,1
2473,2,47,25,NK807,66,3.11,72.25,8.25,187.5,12.5,2,14.67,1,0,0,0
1512,1,19,8,NK907,63,2.95,70,7,141,10.5,1,12.33,1,0,0,1
2116,2,35,4,NK907,64,3.33,69.25,7.1,149,11,1,11.67,1,0,0,0
1617,1,23,1,NKBCC03,72,3.73,80.5,8.6,171.5,11.5,1.67,13,1,0,0,1
2667,2,54,23,NKBCC03,76,2.87,82.75,8.2,176.5,12,1,13,1,0,0,0
1545,1,20,13,NKH8431,69,3.35,79,8.45,173,12,1.67,13.33,1,0,0,1
2299,2,41,19,NKH8431,73,4.05,72.75,8.95,172.5,12,1.33,14,1,0,0,0
1435,1,16,15,NKNP901,71,3.84,81,7.9,191.5,12,1.67,13.67,1,0,0,1
2019,2,31,19,NKNP901,71,4.15,76.5,8.6,191.5,13,1,13,1,0,0,0
1740,1,27,12,NO._380,63,2.31,70.75,7.6,128.5,11,0.67,11.33,1,0,0,1
2614,2,52,26,NO._380,60,2.01,77.25,7.3,151.5,9,1,14.33,1,0,0,0
1036,1,2,8,NORTH_7,69,3.64,77.5,8.45,174.5,11,1.33,13.33,1,0,0,1
2661,2,54,17,NORTH_7,69,2.54,74.75,8.05,152,11,1.33,13.67,1,0,0,0
1675,1,25,3,NP87,76,3.67,76.25,8.65,172,17,1,17.67,1,0,0,1
2561,2,51,1,NP87,76,3.52,74.75,8.55,181,17,1.33,15.33,1,0,0,0
